B Num,Symbol,EcoCycID,ECK Num
b3725,phoT,EG10783,ECK3718
b3727,pstC,EG10784,ECK3720
b3727,phoW,EG10784,ECK3720
b3728,pstS,EG10734,ECK3721
b3728,R2pho,EG10734,ECK3721
b3728,nmpA,EG10734,ECK3721
b3728,phoR2a,EG10734,ECK3721
b3728,phoS,EG10734,ECK3721
b2165,psuG,EG12033,ECK2158
b2165,yeiN,EG12033,ECK2158
b2165,pscG,EG12033,ECK2158
b2166,psuK,EG11646,ECK2159
b2166,yeiC,EG11646,ECK2159
b2166,pscK,EG11646,ECK2159
b2164,psuT,EG12032,ECK2157
b2164,pscT,EG12032,ECK2157
b2164,yeiM,EG12032,ECK2157
b2297,pta,EG20173,ECK2291
b1204,pth,EG10785,ECK1192
b1204,rap,EG10785,ECK1192
b2821,ptrA,EG10786,ECK2817
b2821,ptr,EG10786,ECK2817
b1845,ptrB,EG11004,ECK1846
b1845,tlp,EG11004,ECK1846
b3947,ptsA,EG11906,ECK3939
b3947,yijH,EG11906,ECK3939
b3947,frwA,EG11906,ECK3939
b3947,pt1A,EG11906,ECK3939
b1101,ptsG,EG10787,ECK1087
b1101,umgC,EG10787,ECK1087
b1101,umg,EG10787,ECK1087
b1101,tgl,EG10787,ECK1087
b1101,Cr,EG10787,ECK1087
b1101,cat,EG10787,ECK1087
b1101,catB2,EG10787,ECK1087
b1101,glcA,EG10787,ECK1087
b1101,gptA,EG10787,ECK1087
b2415,ptsH,EG10788,ECK2410
b2415,ctr,EG10788,ECK2410
b2415,hpr,EG10788,ECK2410
b2416,ptsI,EG10789,ECK2411
b2416,ctr,EG10789,ECK2411
b3204,ptsN,EG11682,ECK3193
b3204,yhbI,EG11682,ECK3193
b3204,rpoP,EG11682,ECK3193
b2829,ptsP,EG12188,ECK2825
b2829,ygdO,EG12188,ECK2825
b2829,ygdF,EG12188,ECK2825
b4177,purA,EG10790,ECK4173
b4177,adeK,EG10790,ECK4173
b1131,purB,EG11314,ECK1117
b1131,ade(h),EG11314,ECK1117
b1131,ade,EG11314,ECK1117
b2476,purC,EG10791,ECK2472
b2476,ade(g),EG10791,ECK2472
b2476,ade,EG10791,ECK2472
b4005,purD,EG10792,ECK3997
b4005,adth(a),EG10792,ECK3997
b4005,adth,EG10792,ECK3997
b0523,purE,EG10793,ECK0516
b0523,ade(f),EG10793,ECK0516
b0523,Pur2,EG10793,ECK0516
b0523,ade3,EG10793,ECK0516
b0523,ade,EG10793,ECK0516
b2312,purF,EG10794,ECK2306
b2312,ade(ub),EG10794,ECK2306
b2312,ade,EG10794,ECK2306
b2312,purC,EG10794,ECK2306
b4006,purH,EG10795,ECK3998
b0522,purK,EG10796,ECK0515
b0522,purE2,EG10796,ECK0515
b2557,purL,EG10797,ECK2555
b2557,purI,EG10797,ECK2555
b2499,purM,EG10798,ECK2495
b2499,purG,EG10798,ECK2495
b2499,purI,EG10798,ECK2495
b2500,purN,EG10799,ECK2496
b2500,ade(c),EG10799,ECK2496
b2500,ade,EG10799,ECK2496
b1658,purR,EG10800,ECK1654
b1849,purT,EG11809,ECK1850
b1232,purU,EG11819,ECK1227
b1232,ychI,EG11819,ECK1227
b1232,tgs,EG11819,ECK1227
b1014,putA,EG10801,ECK1005
b1014,putC,EG10801,ECK1005
b1014,poaA,EG10801,ECK1005
b1015,putP,EG10802,ECK1006
b1015,putC,EG10802,ECK1006
b1297,puuA,G6644,ECK1292
b1297,ycjK,G6644,ECK1292
b1301,puuB,EG11822,ECK1296
b1301,ycjA,EG11822,ECK1296
b1301,ordL,EG11822,ECK1296
b1300,puuC,EG10036,ECK1295
b1300,aldH,EG10036,ECK1295
b1298,puuD,G6645,ECK1293
b1298,ycjL,G6645,ECK1293
b1302,puuE,G6646,ECK1297
b1302,goaG,G6646,ECK1297
b1296,puuP,G6643,ECK1291
b1296,ycjJ,G6643,ECK1291
b1299,puuR,EG12431,ECK1294
b1299,ycjC,EG12431,ECK1294
b0713,pxpA,G6382,ECK0702
b0713,ybgL,G6382,ECK0702
b0711,pxpB,G6380,ECK0700
b0711,ybgJ,G6380,ECK0700
b0712,pxpC,G6381,ECK0701
b0712,ybgK,G6381,ECK0701
b1854,pykA,EG10803,ECK1855
b1676,pykF,EG10804,ECK1672
b4245,pyrB,EG10805,ECK4240
b1062,pyrC,EG10806,ECK1047
b0945,pyrD,EG10807,ECK0936
b3642,pyrE,EG10808,ECK3632
b1281,pyrF,EG10809,ECK1276
b2780,pyrG,EG10810,ECK2774
b0171,pyrH,EG11539,ECK0170
b0171,umk,EG11539,ECK0170
b0171,smbA,EG11539,ECK0170
b4244,pyrI,EG10811,ECK4239
b4246,pyrL,EG11279,ECK4241
b4246,pyrE-,EG11279,ECK4241
b4246,pyrE-LP,EG11279,ECK4241
b0489,qmcA,G6265,ECK0483
b0489,ybbK,G6265,ECK0483
b4051,qorA,EG11492,ECK4043
b4051,hzc,EG11492,ECK4043
b4051,hcz,EG11492,ECK4043
b4051,qor,EG11492,ECK4043
b4211,qorB,G7868,ECK4207
b4211,ytfG,G7868,ECK4207
b3025,qseB,G7575,ECK3016
b3025,ygiX,G7575,ECK3016
b3026,qseC,EG12658,ECK3017
b3026,ygiY,EG12658,ECK3017
b2555,qseG,EG12139,ECK2552
b2555,yfhG,EG12139,ECK2552
b0405,queA,EG10812,ECK0399
b0405,tsaA,EG10812,ECK0399
b0444,queC,G6245,ECK0438
b0444,ybaX,G6245,ECK0438
b2765,queD,G7431,ECK2760
b2765,ygcM,G7431,ECK2760
b2765,sscR,G7431,ECK2760
b2777,queE,G7443,ECK2771
b2777,ygcF,G7443,ECK2771
b2794,queF,G7452,ECK2789
b2794,yqcD,G7452,ECK2789
b4166,queG,G7843,ECK4162
b4166,yjeS,G7843,ECK4162
b1351,racC,EG10813,ECK1348
b1351,sbcA,EG10813,ECK1348
b1356,racR,G6680,ECK1354
b1356,rarC,G6680,ECK1354
b1356,ydaR,G6680,ECK1354
b4389,radA,EG11296,ECK4381
b4389,sms,EG11296,ECK4381
b2184,radD,EG12045,ECK2178
b2184,yejJ,EG12045,ECK2178
b2184,yejI,EG12045,ECK2178
b2184,yejH,EG12045,ECK2178
b2597,raiA,EG11151,ECK2594
b2597,urf1,EG11151,ECK2594
b2597,yfiA,EG11151,ECK2594
b2597,pY,EG11151,ECK2594
b4714,ralA,G0-16600,ECK4571
b1348,ralR,EG11900,ECK1345
b1348,ydaB,EG11900,ECK1345
b1348,lar,EG11900,ECK1345
b0059,rapA,EG11083,ECK0060
b0059,yabA,EG11083,ECK0060
b0059,hepA,EG11083,ECK0060
b3205,rapZ,EG12146,ECK3194
b3205,yhbJ,EG12146,ECK3194
b0892,rarA,EG12690,ECK0883
b0892,ycaJ,EG12690,ECK0883
b0892,mgsA,EG12690,ECK0883
b3819,rarD,EG11466,ECK3813
b3819,yigH,EG11466,ECK3813
b2619,ratA,G7358,ECK2615
b2619,yfjG,G7358,ECK2615
b3746,ravA,EG11731,ECK3740
b3746,yieN,EG11731,ECK3740
b0228,rayT,G6112,ECK0229
b0228,yafM,G6112,ECK0229
b3486,rbbA,EG12223,ECK3471
b3486,yhiG,EG12223,ECK3471
b3486,yhiH,EG12223,ECK3471
b3167,rbfA,EG11178,ECK3156
b3167,sdr-43,EG11178,ECK3156
b3167,yhbB,EG11178,ECK3156
b2268,rbn,G7175,ECK2262
b2268,zipD,G7175,ECK2262
b2268,ecoZ,G7175,ECK2262
b2268,rnz,G7175,ECK2262
b2268,elaC,G7175,ECK2262
b3749,rbsA,EG10814,ECK3743
b3749,rbsT,EG10814,ECK3743
b3749,rbsP,EG10814,ECK3743
b3751,rbsB,EG10815,ECK3745
b3751,prlB,EG10815,ECK3745
b3751,rbsP,EG10815,ECK3745
b3750,rbsC,EG10816,ECK3744
b3750,rbsP,EG10816,ECK3744
b3750,rbsT,EG10816,ECK3744
b3748,rbsD,EG10817,ECK3742
b3748,rbsP,EG10817,ECK3742
b3752,rbsK,EG10818,ECK3746
b3753,rbsR,EG10819,ECK3747
b0846,rcdA,G6444,ECK0836
b0846,ybjK,G6444,ECK0836
b0304,rclA,G6174,ECK0303
b0304,ykgC,G6174,ECK0303
b0303,rclB,G6173,ECK0302
b0303,ykgI,G6173,ECK0302
b0301,rclC,G6171,ECK0301
b0301,ykgB,G6171,ECK0301
b0305,rclR,G6175,ECK0304
b0305,ykgD,G6175,ECK0304
b2106,rcnA,G7138,ECK2099
b2106,yohM,G7138,ECK2099
b2107,rcnB,G7139,ECK2100
b2107,yohN,G7139,ECK2100
b2105,rcnR,G7137,ECK2098
b2105,yohL,G7137,ECK2098
b1951,rcsA,EG10820,ECK1949
b1951,cpsR,EG10820,ECK1949
b2217,rcsB,EG10821,ECK2210
b2218,rcsC,EG10822,ECK2211
b2216,rcsD,EG12385,ECK2209
b2216,yojP,EG12385,ECK2209
b2216,yojQ,EG12385,ECK2209
b2216,yojN,EG12385,ECK2209
b0196,rcsF,EG11502,ECK0196
b2954,rdgB,G7530,ECK2949
b2954,yggV,G7530,ECK2949
b0393,rdgC,EG12158,ECK0388
b0393,yaiD,EG12158,ECK0388
b4420,rdlA,G0-9603,ECK1205
b4422,rdlB,G0-9606,ECK1207
b4424,rdlC,G0-9608,ECK1209
b4454,rdlD,G0-9042,ECK3525
b2699,recA,EG10823,ECK2694
b2699,zab,EG10823,ECK2694
b2699,umuB,EG10823,ECK2694
b2699,tif,EG10823,ECK2694
b2699,lexB,EG10823,ECK2694
b2699,recH,EG10823,ECK2694
b2699,rnmB,EG10823,ECK2694
b2699,srf,EG10823,ECK2694
b2820,recB,EG10824,ECK2816
b2820,ior,EG10824,ECK2816
b2820,rorA,EG10824,ECK2816
b2822,recC,EG10825,ECK2818
b2819,recD,EG10826,ECK2815
b2819,hopE,EG10826,ECK2815
b1350,recE,EG10827,ECK1347
b1350,rmuB,EG10827,ECK1347
b1350,rac,EG10827,ECK1347
b1350,sbcA,EG10827,ECK1347
b3700,recF,EG10828,ECK3692
b3700,uvrF,EG10828,ECK3692
b3652,recG,EG10829,ECK3642
b3652,radC,EG10829,ECK3642
b3652,spoV,EG10829,ECK3642
b2892,recJ,EG10830,ECK2887
b2616,recN,EG10831,ECK2612
b2616,radB,EG10831,ECK2612
b2565,recO,EG10832,ECK2563
b3822,recQ,EG10833,ECK3816
b0472,recR,EG10834,ECK0466
b1349,recT,EG11899,ECK1346
b2698,recX,EG12080,ECK2693
b2698,oraA,EG12080,ECK2693
b2784,relA,EG10835,ECK2778
b2784,RC,EG10835,ECK2778
b1564,relB,EG10836,ECK1558
b1564,RC,EG10836,ECK1558
b1563,relE,EG11131,ECK1557
b1561,rem,EG11129,ECK1555
b0542,renD,G6298,ECK0533
b0542,ybcE,G6298,ECK0533
b3778,rep,EG10837,ECK3770
b3778,dasC,EG10837,ECK3770
b3778,mbrA,EG10837,ECK3770
b3778,mmrA,EG10837,ECK3770
b3619,rfaD,EG10838,ECK3609
b3619,waaD,EG10838,ECK3609
b3619,hldD,EG10838,ECK3609
b3619,htrM,EG10838,ECK3609
b3619,nbsB,EG10838,ECK3609
b3052,rfaE,G7590,ECK3042
b3052,yqiF,G7590,ECK3042
b3052,hldE,G7590,ECK3042
b3052,gmhC,G7590,ECK3042
b3052,waaE,G7590,ECK3042
b3842,rfaH,EG10839,ECK3834
b3842,hlyT,EG10839,ECK3834
b3842,sfrB,EG10839,ECK3834
b2039,rfbA,EG11978,ECK2033
b2039,rmlA,EG11978,ECK2033
b2039,som,EG11978,ECK2033
b2041,rfbB,EG12412,ECK2035
b2041,som,EG12412,ECK2035
b2041,rmlB,EG12412,ECK2035
b2038,rfbC,EG11979,ECK2032
b2038,rfbD,EG11979,ECK2032
b2038,rmlC,EG11979,ECK2032
b2040,rfbD,EG12411,ECK2034
b2040,rmlD,EG12411,ECK2034
b2037,rfbX,EG11980,ECK2031
b2037,wzx,EG11980,ECK2031
b2037,wzxB,EG11980,ECK2031
b3784,rfe,EG10840,ECK3776
b3784,wecA,EG10840,ECK3776
b3790,rffC,EG11455,ECK3782
b3790,rff,EG11455,ECK3782
b3790,wecD,EG11455,ECK3782
b3790,yifH,EG11455,ECK3782
b3788,rffG,EG11453,ECK3780
b3788,rff,EG11453,ECK3780
b3789,rffH,EG11454,ECK3781
b3789,yifG,EG11454,ECK3781
b3794,rffM,EG11458,ECK3787
b3794,rff,EG11458,ECK3787
b3794,wecG,EG11458,ECK3787
b4481,rffT,G7800,ECK3785
b4481,yifM,G7800,ECK3785
b4404 (obsolete),rffT,G7800,ECK3785
b4481,rff,G7800,ECK3785
b4481,wecF,G7800,ECK3785
b4405 (obsolete),rffT,G7800,ECK3785
b3903,rhaA,EG11867,ECK3896
b3904,rhaB,EG11868,ECK3897
b3902,rhaD,EG11866,ECK3895
b3901,rhaM,EG11865,ECK3894
b3901,yiiL,EG11865,ECK3894
b3906,rhaR,EG10842,ECK3899
b3906,rhaC1,EG10842,ECK3899
b3905,rhaS,EG10843,ECK3898
b3905,rhaC2,EG10843,ECK3898
b3907,rhaT,EG11313,ECK3900
b3780,rhlB,EG10844,ECK3772
b3780,mmrA,EG10844,ECK3772
b0797,rhlE,EG11235,ECK0786
b2247,rhmD,G7160,ECK2240
b2247,yfaW,G7160,ECK2240
b3783,rho,EG10845,ECK3775
b3783,nusD,EG10845,ECK3775
b3783,sun,EG10845,ECK3775
b3783,tsu,EG10845,ECK3775
b3783,rnsC,EG10845,ECK3775
b3783,nitA,EG10845,ECK3775
b3783,psu,EG10845,ECK3775
b3783,psuA,EG10845,ECK3775
b3783,sbaA,EG10845,ECK3775
b3782,rhoL,EG12428,ECK3774
b3593,rhsA,EG10846,ECK3582
b3482,rhsB,EG10847,ECK3466
b0700,rhsC,EG10848,ECK0689
b0497,rhsD,EG10849,ECK0491
b0813,rhtA,EG12134,ECK0802
b0813,ybiF,EG12134,ECK0802
b3824,rhtB,EG11469,ECK3818
b3824,yigK,EG11469,ECK3818
b3823,rhtC,EG11468,ECK3817
b3823,yigJ,EG11468,ECK3817
b1277,ribA,EG11331,ECK1272
b3041,ribB,EG10465,ECK3032
b3041,luxH,EG10465,ECK3032
b3041,htrP,EG10465,ECK3032
b3041,luxH-l,EG10465,ECK3032
b1662,ribC,EG11406,ECK1658
b1662,ribE,EG11406,ECK1658
b0414,ribD,EG11321,ECK0408
b0414,nusII,EG11321,ECK0408
b0414,ribG,EG11321,ECK0408
b0414,ybaE,EG11321,ECK0408
b0415,ribE,EG11322,ECK0409
b0415,nusIII,EG11322,ECK0409
b0415,ribH,EG11322,ECK0409
b0415,ybaF,EG11322,ECK0409
b0025,ribF,EG11079,ECK0026
b0025,yaaC,EG11079,ECK0026
b4243,ridA,G7877,ECK4238
b4243,yjgF,G7877,ECK4238
b0651,rihA,G6358,ECK0644
b0651,ybeK,G6358,ECK0644
b2162,rihB,EG12030,ECK2155
b2162,yeiK,EG12030,ECK2155
b0030,rihC,EG11082,ECK0031
b0030,yaaF,EG11082,ECK0031
b4373,rimI,EG10850,ECK4364
b1066,rimJ,EG10851,ECK1051
b1066,tcp,EG10851,ECK1051
b0852,rimK,EG10852,ECK0843
b0852,nek,EG10852,ECK0843
b1427,rimL,EG10853,ECK1420
b2608,rimM,EG11153,ECK2605
b2608,yfjA,EG11153,ECK2605
b0835,rimO,G6435,ECK0825
b0835,yliG,G6435,ECK0825
b3170,rimP,EG11179,ECK3159
b3170,yhbC,EG11179,ECK3159
,rirA,G0-16662,
b1822,rlmA,EG12207,ECK1820
b1822,rrmA,EG12207,ECK1820
b1822,yebH,EG12207,ECK1820
b4180,rlmB,G7845,ECK4176
b4180,yjfH,G7845,ECK4176
b0859,rlmC,G6449,ECK0850
b0859,ybjF,G6449,ECK0850
b0859,rumB,G6449,ECK0850
b2785,rlmD,EG11247,ECK2779
b2785,ygcA,EG11247,ECK2779
b2785,rumA,EG11247,ECK2779
b3179,rlmE,EG11507,ECK3168
b3179,ftsJ,EG11507,ECK3168
b3179,mrsF,EG11507,ECK3168
b3179,rrmJ,EG11507,ECK3168
b0807,rlmF,G6416,ECK0796
b0807,ybiN,G6416,ECK0796
b3084,rlmG,G7603,ECK3074
b3084,ygjO,G7603,ECK3074
b0636,rlmH,EG11254,ECK0629
b0636,ybeA,EG11254,ECK0629
b0967,rlmI,G6501,ECK0958
b0967,yccW,G6501,ECK0958
b3499,rlmJ,EG12234,ECK3484
b3499,yhiR,EG12234,ECK3484
b0948,rlmL,G6488,ECK0939
b0948,ycbY,G6488,ECK0939
b0948,rlmK,G6488,ECK0939
b0948,rlmKL,G6488,ECK0939
b2806,rlmM,EG11794,ECK2801
b2806,ygdE,EG11794,ECK2801
b2517,rlmN,EG12401,ECK2513
b2517,yfgB,EG12401,ECK2513
b0633,rlpA,EG10854,ECK0626
b0058,rluA,EG12609,ECK0059
b0058,yabO,EG12609,ECK0059
b1269,rluB,EG12433,ECK1263
b1269,yciL,EG12433,ECK1263
b1086,rluC,EG11118,ECK1071
b1086,yceC,EG11118,ECK1071
b2594,rluD,EG12098,ECK2592
b2594,yfiI,EG12098,ECK2592
b2594,sfhB,EG12098,ECK2592
b2594,yfil,EG12098,ECK2592
b1135,rluE,G6581,ECK1121
b1135,ymfC,G6581,ECK1121
b4022,rluF,EG11921,ECK4014
b4022,yjbC,EG11921,ECK4014
b0953,rmf,EG50004,ECK0944
b0953,res,EG50004,ECK0944
b0953,rimF,EG50004,ECK0944
b3832,rmuC,EG11472,ECK3826
b3832,yigN,EG11472,ECK3826
b0611,rna,EG10856,ECK0604
b0611,rnsA,EG10856,ECK0604
b1286,rnb,EG11620,ECK1281
b2567,rnc,EG10857,ECK2565
b2567,ranA,EG10857,ECK2565
b1804,rnd,EG10858,ECK1802
b1084,rne,EG10859,ECK1069
b1084,smbB,EG10859,ECK1069
b1084,ams,EG10859,ECK1069
b1084,hmp1,EG10859,ECK1069
b3247,rng,EG11299,ECK3235
b3247,adhR,EG11299,ECK3235
b3247,cafA,EG11299,ECK3235
b3247,yhdF,EG11299,ECK3235
b0214,rnhA,EG10860,ECK0214
b0214,cer,EG10860,ECK0214
b0214,sin,EG10860,ECK0214
b0214,dasF,EG10860,ECK0214
b0214,herA,EG10860,ECK0214
b0214,rnh,EG10860,ECK0214
b0214,sdrA,EG10860,ECK0214
b0183,rnhB,EG10861,ECK0182
b0610,rnk,G6337,ECK0603
b2630,rnlA,G7365,ECK2626
b2630,yfjN,G7365,ECK2626
b2630,std,G7365,ECK2626
b2631,rnlB,G7366,ECK2627
b2631,yfjO,G7366,ECK2627
b3704,rnpA,EG10862,ECK3696
b3123,rnpB,EG30069,ECK3111
b4179,rnr,EG11259,ECK4175
b4179,vacB,EG11259,ECK4175
b4179,yjeC,EG11259,ECK4175
b1652,rnt,EG11547,ECK1648
b4396,rob,EG11366,ECK4388
b4396,cbpB,EG11366,ECK4388
b4396,robA,EG11366,ECK4388
b2516,rodZ,EG10015,ECK2512
b2516,yfgA,EG10015,ECK2512
b0189,rof,G6097,ECK0188
b0189,yaeO,G6097,ECK0188
b1128,roxA,EG11430,ECK1114
b1128,ycfD,EG11430,ECK1114
b3386,rpe,M004,ECK3373
b3386,dod,M004,ECK3373
b3386,yhfD,M004,ECK3373
b3643,rph,EG10863,ECK3633
b2914,rpiA,EG11443,ECK2910
b2914,ygfC,EG11443,ECK2910
b4090,rpiB,EG11827,ECK4083
b4090,yjcA,EG11827,ECK4083
b4090,alsI,EG11827,ECK4083
b3984,rplA,EG10864,ECK3975
b3984,rpy,EG10864,ECK3975
b3317,rplB,EG10865,ECK3304
b3320,rplC,EG10866,ECK3307
b3319,rplD,EG10867,ECK3306
b3319,eryA,EG10867,ECK3306
b3308,rplE,EG10868,ECK3295
b3305,rplF,EG10869,ECK3292
b4203,rplI,EG10870,ECK4199
b3985,rplJ,EG10871,ECK3976
b3983,rplK,EG10872,ECK3974
b3983,relC,EG10872,ECK3974
b3986,rplL,EG10873,ECK3977
b3231,rplM,EG10874,ECK3220
b3310,rplN,EG10875,ECK3297
b3301,rplO,EG10876,ECK3288
b3313,rplP,EG10877,ECK3300
b3294,rplQ,EG10878,ECK3281
b3304,rplR,EG10879,ECK3291
b2606,rplS,EG10880,ECK2603
b1716,rplT,EG10881,ECK1714
b1716,pdzA,EG10881,ECK1714
b3186,rplU,EG50001,ECK3175
b3315,rplV,EG10882,ECK3302
b3315,eryB,EG10882,ECK3302
b3318,rplW,EG10883,ECK3305
b3309,rplX,EG10884,ECK3296
b2185,rplY,EG10885,ECK2179
b3185,rpmA,EG50002,ECK3174
b3185,rpz,EG50002,ECK3174
b3637,rpmB,EG10886,ECK3627
b3312,rpmC,EG10887,ECK3299
b3302,rpmD,EG10888,ECK3289
b3936,rpmE,EG10889,ECK3928
b1089,rpmF,EG10890,ECK1075
b3636,rpmG,EG10891,ECK3626
b3703,rpmH,EG10892,ECK3695
b3703,rimA,EG10892,ECK3695
b3703,ssaF,EG10892,ECK3695
b1717,rpmI,EG11231,ECK1715
b3299,rpmJ,EG11232,ECK3286
b3299,secX,EG11232,ECK3286
b3411,rpnA,EG11750,ECK3398
b3411,yhgA,EG11750,ECK3398
b2305,rpnB,G7197,ECK2299
b2305,yfcI,G7197,ECK2299
b0132,rpnC,EG11748,ECK0131
b0132,yadD,EG11748,ECK0131
b4338,rpnD,G7934,ECK4329
b4338,yjiP,G7934,ECK4329
b2244,rpnE,EG12323,ECK2236
b2244,yfaD,EG12323,ECK2236
b3295,rpoA,EG10893,ECK3282
b3295,pez,EG10893,ECK3282
b3295,phs,EG10893,ECK3282
b3295,sez,EG10893,ECK3282
b3987,rpoB,EG10894,ECK3978
b3987,sdgB,EG10894,ECK3978
b3987,tabD,EG10894,ECK3978
b3987,stv,EG10894,ECK3978
b3987,stl,EG10894,ECK3978
b3987,ftsR,EG10894,ECK3978
b3987,groN,EG10894,ECK3978
b3987,nitB,EG10894,ECK3978
b3987,rif,EG10894,ECK3978
b3987,ron,EG10894,ECK3978
b3988,rpoC,EG10895,ECK3979
b3988,tabB,EG10895,ECK3979
b3067,rpoD,EG10896,ECK3057
b3067,alt,EG10896,ECK3057
b2573,rpoE,EG11897,ECK2571
b2573,sigE,EG11897,ECK2571
b3461,rpoH,EG10897,ECK3445
b3461,fam,EG10897,ECK3445
b3461,hin,EG10897,ECK3445
b3461,htpR,EG10897,ECK3445
b3202,rpoN,EG10898,ECK3191
b3202,glnF,EG10898,ECK3191
b3202,ntrA,EG10898,ECK3191
b2741,rpoS,EG10510,ECK2736
b2741,sigS,EG10510,ECK2736
b2741,otsX,EG10510,ECK2736
b2741,abrD,EG10510,ECK2736
b2741,appR,EG10510,ECK2736
b2741,csi2,EG10510,ECK2736
b2741,dpeB,EG10510,ECK2736
b2741,katF,EG10510,ECK2736
b2741,nur,EG10510,ECK2736
b3649,rpoZ,EG10899,ECK3639
b3649,spoS,EG10899,ECK3639
b2830,rppH,G7459,ECK2826
b2830,ygdP,G7459,ECK2826
b2830,nudH,G7459,ECK2826
b4431,rprA,G0-8863,ECK1686
b4431,psrA5,G0-8863,ECK1686
b4431,IS083,G0-8863,ECK1686
b0911,rpsA,EG10900,ECK0902
b0911,ssyF,EG10900,ECK0902
b0169,rpsB,EG10901,ECK0168
b3314,rpsC,EG10902,ECK3301
b3296,rpsD,EG10903,ECK3283
b3296,ramA,EG10903,ECK3283
b3296,sud(2),EG10903,ECK3283
b3296,sud2,EG10903,ECK3283
b3303,rpsE,EG10904,ECK3290
b3303,spc,EG10904,ECK3290
b3303,eps,EG10904,ECK3290
b3303,spcA,EG10904,ECK3290
b4200,rpsF,EG10905,ECK4196
b4200,sdgH,EG10905,ECK4196
b3341,rpsG,EG10906,ECK3328
b3306,rpsH,EG10907,ECK3293
b3230,rpsI,EG10908,ECK3219
b3321,rpsJ,EG10909,ECK3308
b3321,nusE,EG10909,ECK3308
b3297,rpsK,EG10910,ECK3284
b3342,rpsL,EG10911,ECK3329
b3342,asuB,EG10911,ECK3329
b3342,strA,EG10911,ECK3329
b3298,rpsM,EG10912,ECK3285
b3307,rpsN,EG10913,ECK3294
b3165,rpsO,EG10914,ECK3154
b3165,secC,EG10914,ECK3154
b2609,rpsP,EG10915,ECK2606
b3311,rpsQ,EG10916,ECK3298
b3311,neaA,EG10916,ECK3298
b4202,rpsR,EG10917,ECK4198
b3316,rpsS,EG10918,ECK3303
b0023,rpsT,EG10919,ECK0024
b0023,supS,EG10919,ECK0024
b0023,sup(s20),EG10919,ECK0024
b0023,supS20,EG10919,ECK0024
b3065,rpsU,EG10920,ECK3055
b3929,rraA,EG11879,ECK3921
b3929,menG,EG11879,ECK3921
b3929,yiiV,EG11879,ECK3921
b4255,rraB,G7885,ECK4248
b4255,yjgD,G7885,ECK4248
b3855,rrfA,EG30070,ECK3847
b3971,rrfB,EG30071,ECK3963
b3759,rrfC,EG30072,ECK3753
b3274,rrfD,EG30073,ECK3261
b4010,rrfE,EG30074,ECK4002
b3272,rrfF,EG30091,ECK3259
b3272,rrfDbeta,EG30091,ECK3259
b3272,rrfD-beta,EG30091,ECK3259
b3272,rrvD,EG30091,ECK3259
b2588,rrfG,EG30075,ECK2586
b0205,rrfH,EG30076,ECK0205
b3854,rrlA,EG30077,ECK3846
b3970,rrlB,EG30078,ECK3962
b3758,rrlC,EG30079,ECK3752
b3275,rrlD,EG30080,ECK3262
b4009,rrlE,EG30081,ECK4001
b2589,rrlG,EG30082,ECK2587
b0204,rrlH,EG30083,ECK0204
b0555,rrrD,G6310,ECK0546
b0555,lycV,G6310,ECK0546
b0555,ybcS,G6310,ECK0546
b1554,rrrQ,G6827,ECK1548
b1554,ydfQ,G6827,ECK1548
b3851,rrsA,EG30084,ECK3843
b3968,rrsB,EG30085,ECK3960
b3756,rrsC,EG30086,ECK3750
b3278,rrsD,EG30087,ECK3265
b4007,rrsE,EG30088,ECK3999
b2591,rrsG,EG30089,ECK2589
b0201,rrsH,EG30090,ECK0201
b3995,rsd,EG11738,ECK3987
b3995,yjaE,EG11738,ECK3987
b2572,rseA,EG12341,ECK2570
b2572,yfiJ,EG12341,ECK2570
b2572,mclA,EG12341,ECK2570
b2571,rseB,G7348,ECK2569
b2570,rseC,G7347,ECK2568
b4725,rseD,G0-16690,ECK4582
b0176,rseP,EG12436,ECK0175
b0176,ecfE,EG12436,ECK0175
b0176,yaeL,EG12436,ECK0175
b4603,rseX,G0-10574,ECK4412
b4603,IS096,G0-10574,ECK4412
b0637,rsfS,EG11255,ECK0630
b0637,ybeB,EG11255,ECK0630
b0637,rsfA,EG11255,ECK0630
b4161,rsgA,G7841,ECK4157
b4161,yjeQ,G7841,ECK4157
b0051,rsmA,EG10523,ECK0052
b0051,ksgA,EG10523,ECK0052
b3289,rsmB,EG12163,ECK3275
b3289,yhdB,EG12163,ECK3275
b3289,rrmB,EG12163,ECK3275
b3289,fmu,EG12163,ECK3275
b3289,fmv,EG12163,ECK3275
b3289,sun,EG12163,ECK3275
b4371,rsmC,G7950,ECK4362
b4371,yjjT,G7950,ECK4362
b3465,rsmD,EG10343,ECK3449
b3465,yhhF,EG10343,ECK3449
b2946,rsmE,EG12366,ECK2941
b2946,yggJ,EG12366,ECK2941
b1835,rsmF,G7008,ECK1834
b1835,yebU,G7008,ECK1834
b3740,rsmG,EG10376,ECK3733
b3740,gidB,EG10376,ECK3733
b0082,rsmH,EG11085,ECK0083
b0082,yabC,EG11085,ECK0083
b0082,mraW,EG11085,ECK0083
b3146,rsmI,G7641,ECK3134
b3146,yraL,G7641,ECK3134
b3497,rsmJ,EG12233,ECK3482
b3497,yhiQ,EG12233,ECK3482
b1581,rspA,G6839,ECK1576
b1580,rspB,G6838,ECK1575
b1234,rssA,EG12120,ECK1229
b1234,ychK,EG12120,ECK1229
b1235,rssB,EG12121,ECK1230
